name1,name2,desc1,desc2
LOINC:LP39156-2,PheCode:649,Neisseria gonorrhoeae rRNA,"other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium"
LOINC:LP39156-2,PheCode:649.1,Neisseria gonorrhoeae rRNA,diabetes or abnormal glucose tolerance complicating pregnancy
LOINC:LP39156-2,PheCode:701.4,Neisseria gonorrhoeae rRNA,keloid scar
LOINC:LP39156-2,PheCode:704,Neisseria gonorrhoeae rRNA,diseases of hair and hair follicles
LOINC:LP39156-2,PheCode:704.1,Neisseria gonorrhoeae rRNA,alopecia
LOINC:LP39156-2,PheCode:704.11,Neisseria gonorrhoeae rRNA,alopecia areata
LOINC:LP39156-2,PheCode:704.2,Neisseria gonorrhoeae rRNA,hirsutism
LOINC:LP39156-2,PheCode:706.1,Neisseria gonorrhoeae rRNA,acne
LOINC:LP39156-2,PheCode:792,Neisseria gonorrhoeae rRNA,abnormal papanicolaou smear of cervix and cervical hpv
LOINC:LP39156-2,PheCode:792.1,Neisseria gonorrhoeae rRNA,papanicolaou smear of cervix or vagina with atypical squamous cells
LOINC:LP39156-2,PheCode:840.3,Neisseria gonorrhoeae rRNA,joint/ligament sprain
LOINC:LP39156-2,PheCode:941,Neisseria gonorrhoeae rRNA,adverse reaction to serum or vaccine
LOINC:LP39156-2,PheCode:947,Neisseria gonorrhoeae rRNA,urticaria
LOINC:LP39544-9,PheCode:010,Reagin Ab,tuberculosis
LOINC:LP39544-9,PheCode:054,Reagin Ab,herpes simplex
LOINC:LP39544-9,PheCode:070,Reagin Ab,viral hepatitis
LOINC:LP39544-9,PheCode:070.1,Reagin Ab,viral hepatitis a
LOINC:LP39544-9,PheCode:070.2,Reagin Ab,viral hepatitis b
LOINC:LP39544-9,PheCode:070.3,Reagin Ab,viral hepatitis c
LOINC:LP39544-9,PheCode:071,Reagin Ab,human immunodeficiency virus [hiv] disease
LOINC:LP39544-9,PheCode:071.1,Reagin Ab,"hiv infection, symptomatic"
LOINC:LP39544-9,PheCode:078,Reagin Ab,viral warts & hpv
LOINC:LP39544-9,PheCode:090.2,Reagin Ab,gonococcal infections
LOINC:LP39544-9,PheCode:090.3,Reagin Ab,venereal diseases due to chlamydia trachomatis
LOINC:LP39544-9,PheCode:110.2,Reagin Ab,dermatomycoses
LOINC:LP39544-9,PheCode:131,Reagin Ab,protozoan infection
LOINC:LP39544-9,PheCode:132,Reagin Ab,"infestation (lice, mites)"
LOINC:LP39544-9,PheCode:180.3,Reagin Ab,cervical intraepithelial neoplasia [cin] [cervical dysplasia]
LOINC:LP39544-9,PheCode:290.2,Reagin Ab,delirium due to conditions classified elsewhere
LOINC:LP39544-9,PheCode:290.3,Reagin Ab,other persistent mental disorders due to conditions classified elsewhere
LOINC:LP39544-9,PheCode:291,Reagin Ab,other specified nonpsychotic and/or transient mental disorders
LOINC:LP39544-9,PheCode:291.8,Reagin Ab,alteration of consciousness
LOINC:LP39544-9,PheCode:292,Reagin Ab,neurological disorders
LOINC:LP39544-9,PheCode:292.2,Reagin Ab,mild cognitive impairment
LOINC:LP39544-9,PheCode:292.3,Reagin Ab,memory loss
LOINC:LP39544-9,PheCode:292.6,Reagin Ab,hallucinations
LOINC:LP39544-9,PheCode:295,Reagin Ab,schizophrenia and other psychotic disorders
LOINC:LP39544-9,PheCode:295.2,Reagin Ab,paranoid disorders
LOINC:LP39544-9,PheCode:295.3,Reagin Ab,psychosis
LOINC:LP39544-9,PheCode:306,Reagin Ab,other mental disorder
LOINC:LP39544-9,PheCode:312,Reagin Ab,conduct disorders
LOINC:LP39544-9,PheCode:312.3,Reagin Ab,impulse control disorder
LOINC:LP39544-9,PheCode:316,Reagin Ab,substance addiction and disorders
LOINC:LP39544-9,PheCode:331,Reagin Ab,other cerebral degenerations
LOINC:LP39544-9,PheCode:331.9,Reagin Ab,"cerebral degeneration, unspecified"
LOINC:LP39544-9,PheCode:377,Reagin Ab,disorders of optic nerve and visual pathways
LOINC:LP39544-9,PheCode:377.3,Reagin Ab,optic neuritis/neuropathy
LOINC:LP39544-9,PheCode:592.2,Reagin Ab,urethritis and urethral syndrome
LOINC:LP39544-9,PheCode:599.7,Reagin Ab,urethral discharge
LOINC:LP39544-9,PheCode:609.1,Reagin Ab,"infertility, male"
LOINC:LP39544-9,PheCode:614,Reagin Ab,inflammatory diseases of female pelvic organs
LOINC:LP39544-9,PheCode:614.5,Reagin Ab,"inflammatory disease of cervix, vagina, and vulva"
LOINC:LP39544-9,PheCode:614.52,Reagin Ab,vaginitis and vulvovaginitis
LOINC:LP39544-9,PheCode:619.4,Reagin Ab,noninflammatory disorders of vagina
LOINC:LP39544-9,PheCode:626,Reagin Ab,disorders of menstruation and other abnormal bleeding from female genital tract
LOINC:LP39544-9,PheCode:626.11,Reagin Ab,absent or infrequent menstruation
LOINC:LP39544-9,PheCode:626.8,Reagin Ab,"infertility, female"
LOINC:LP39544-9,PheCode:649,Reagin Ab,"other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium"
LOINC:LP39544-9,PheCode:687.4,Reagin Ab,disturbance of skin sensation
LOINC:LP39544-9,PheCode:704,Reagin Ab,diseases of hair and hair follicles
LOINC:LP39544-9,PheCode:704.8,Reagin Ab,other specified diseases of hair and hair follicles
LOINC:LP39544-9,PheCode:792,Reagin Ab,abnormal papanicolaou smear of cervix and cervical hpv
LOINC:LP39544-9,PheCode:792.1,Reagin Ab,papanicolaou smear of cervix or vagina with atypical squamous cells
LOINC:LP39631-4,PheCode:131,Rubella virus IgG,protozoan infection
LOINC:LP39631-4,PheCode:180.3,Rubella virus IgG,cervical intraepithelial neoplasia [cin] [cervical dysplasia]
LOINC:LP39631-4,PheCode:216.1,Rubella virus IgG,screening for malignant neoplasms of the skin
LOINC:LP39631-4,PheCode:218,Rubella virus IgG,benign neoplasm of uterus
LOINC:LP39631-4,PheCode:218.1,Rubella virus IgG,uterine leiomyoma
LOINC:LP39631-4,PheCode:300.9,Rubella virus IgG,posttraumatic stress disorder
LOINC:LP39631-4,PheCode:614,Rubella virus IgG,inflammatory diseases of female pelvic organs
LOINC:LP39631-4,PheCode:614.5,Rubella virus IgG,"inflammatory disease of cervix, vagina, and vulva"
LOINC:LP39631-4,PheCode:614.52,Rubella virus IgG,vaginitis and vulvovaginitis
LOINC:LP39631-4,PheCode:619,Rubella virus IgG,noninflammatory female genital disorders
LOINC:LP39631-4,PheCode:619.2,Rubella virus IgG,"disorders of uterus, nec"
LOINC:LP39631-4,PheCode:626.13,Rubella virus IgG,irregular menstrual cycle
LOINC:LP39631-4,PheCode:626.15,Rubella virus IgG,"infertility, female, associated with anovulation"
LOINC:LP39631-4,PheCode:626.2,Rubella virus IgG,dysmenorrhea
LOINC:LP39631-4,PheCode:626.8,Rubella virus IgG,"infertility, female"
LOINC:LP39631-4,PheCode:634.1,Rubella virus IgG,missed abortion/hydatidiform mole
LOINC:LP39631-4,PheCode:634.3,Rubella virus IgG,ectopic pregnancy
LOINC:LP39631-4,PheCode:636,Rubella virus IgG,early or threatened labor; hemorrhage in early pregnancy
LOINC:LP39631-4,PheCode:642,Rubella virus IgG,"hypertension complicating pregnancy, childbirth, and the puerperium"
LOINC:LP39631-4,PheCode:647,Rubella virus IgG,infectious and parasitic complications affecting pregnancy
LOINC:LP39631-4,PheCode:649,Rubella virus IgG,"other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium"
LOINC:LP39631-4,PheCode:649.1,Rubella virus IgG,diabetes or abnormal glucose tolerance complicating pregnancy
LOINC:LP39631-4,PheCode:656,Rubella virus IgG,other perinatal conditions of fetus or newborn
LOINC:LP39631-4,PheCode:706.1,Rubella virus IgG,acne
LOINC:LP39631-4,PheCode:792.1,Rubella virus IgG,papanicolaou smear of cervix or vagina with atypical squamous cells
LOINC:LP39631-4,PheCode:941,Rubella virus IgG,adverse reaction to serum or vaccine
LOINC:LP39825-2,PheCode:038,Methicillin resistant Staphylococcus aureus DNA,septicemia
LOINC:LP39825-2,PheCode:038.1,Methicillin resistant Staphylococcus aureus DNA,gram negative septicemia
LOINC:LP39825-2,PheCode:038.3,Methicillin resistant Staphylococcus aureus DNA,bacteremia
LOINC:LP39825-2,PheCode:080,Methicillin resistant Staphylococcus aureus DNA,postoperative infection
LOINC:LP39825-2,PheCode:198,Methicillin resistant Staphylococcus aureus DNA,secondary malignant neoplasm
LOINC:LP39825-2,PheCode:198.1,Methicillin resistant Staphylococcus aureus DNA,secondary malignancy of lymph nodes
LOINC:LP39825-2,PheCode:276,Methicillin resistant Staphylococcus aureus DNA,"disorders of fluid, electrolyte, and acid-base balance"
LOINC:LP39825-2,PheCode:276.1,Methicillin resistant Staphylococcus aureus DNA,electrolyte imbalance
LOINC:LP39825-2,PheCode:276.12,Methicillin resistant Staphylococcus aureus DNA,hyposmolality and/or hyponatremia
LOINC:LP39825-2,PheCode:276.13,Methicillin resistant Staphylococcus aureus DNA,hyperpotassemia
LOINC:LP39825-2,PheCode:276.14,Methicillin resistant Staphylococcus aureus DNA,hypopotassemia
LOINC:LP39825-2,PheCode:276.4,Methicillin resistant Staphylococcus aureus DNA,acid-base balance disorder
LOINC:LP39825-2,PheCode:276.41,Methicillin resistant Staphylococcus aureus DNA,acidosis
LOINC:LP39825-2,PheCode:276.42,Methicillin resistant Staphylococcus aureus DNA,alkalosis
LOINC:LP39825-2,PheCode:276.5,Methicillin resistant Staphylococcus aureus DNA,hypovolemia
LOINC:LP39825-2,PheCode:278.3,Methicillin resistant Staphylococcus aureus DNA,localized adiposity
LOINC:LP39825-2,PheCode:285.1,Methicillin resistant Staphylococcus aureus DNA,acute posthemorrhagic anemia
LOINC:LP39825-2,PheCode:286.9,Methicillin resistant Staphylococcus aureus DNA,abnormal coagulation profile
LOINC:LP39825-2,PheCode:288,Methicillin resistant Staphylococcus aureus DNA,diseases of white blood cells
LOINC:LP39825-2,PheCode:288.2,Methicillin resistant Staphylococcus aureus DNA,elevated white blood cell count
LOINC:LP39825-2,PheCode:290.2,Methicillin resistant Staphylococcus aureus DNA,delirium due to conditions classified elsewhere
LOINC:LP39825-2,PheCode:292.4,Methicillin resistant Staphylococcus aureus DNA,altered mental status
LOINC:LP39825-2,PheCode:338.1,Methicillin resistant Staphylococcus aureus DNA,acute pain
LOINC:LP39825-2,PheCode:348.8,Methicillin resistant Staphylococcus aureus DNA,"encephalopathy, not elsewhere classified"
LOINC:LP39825-2,PheCode:411,Methicillin resistant Staphylococcus aureus DNA,ischemic heart disease
LOINC:LP39825-2,PheCode:411.1,Methicillin resistant Staphylococcus aureus DNA,unstable angina (intermediate coronary syndrome)
LOINC:LP39825-2,PheCode:411.2,Methicillin resistant Staphylococcus aureus DNA,myocardial infarction
LOINC:LP39825-2,PheCode:411.3,Methicillin resistant Staphylococcus aureus DNA,angina pectoris
LOINC:LP39825-2,PheCode:411.9,Methicillin resistant Staphylococcus aureus DNA,other acute and subacute forms of ischemic heart disease
LOINC:LP39825-2,PheCode:415,Methicillin resistant Staphylococcus aureus DNA,pulmonary heart disease
LOINC:LP39825-2,PheCode:415.2,Methicillin resistant Staphylococcus aureus DNA,chronic pulmonary heart disease
LOINC:LP39825-2,PheCode:418,Methicillin resistant Staphylococcus aureus DNA,nonspecific chest pain
LOINC:LP39825-2,PheCode:426.23,Methicillin resistant Staphylococcus aureus DNA,second degree av block
LOINC:LP39825-2,PheCode:426.3,Methicillin resistant Staphylococcus aureus DNA,bundle branch block
LOINC:LP39825-2,PheCode:426.31,Methicillin resistant Staphylococcus aureus DNA,right bundle branch block
LOINC:LP39825-2,PheCode:426.7,Methicillin resistant Staphylococcus aureus DNA,abnormal electrocardiogram [ecg] [ekg]
LOINC:LP39825-2,PheCode:427.22,Methicillin resistant Staphylococcus aureus DNA,atrial flutter
LOINC:LP39825-2,PheCode:427.7,Methicillin resistant Staphylococcus aureus DNA,tachycardia nos
LOINC:LP39825-2,PheCode:428.4,Methicillin resistant Staphylococcus aureus DNA,heart failure with preserved ef [diastolic heart failure]
LOINC:LP39825-2,PheCode:429.9,Methicillin resistant Staphylococcus aureus DNA,"cardiac complications, not elsewhere classified"
LOINC:LP39825-2,PheCode:444.5,Methicillin resistant Staphylococcus aureus DNA,atheroembolism
LOINC:LP39825-2,PheCode:457.2,Methicillin resistant Staphylococcus aureus DNA,encounter for long-term (current) use of antiplatelets/antithrombotics
LOINC:LP39825-2,PheCode:458,Methicillin resistant Staphylococcus aureus DNA,hypotension
LOINC:LP39825-2,PheCode:458.2,Methicillin resistant Staphylococcus aureus DNA,iatrogenic hypotension
LOINC:LP39825-2,PheCode:458.9,Methicillin resistant Staphylococcus aureus DNA,hypotension nos
LOINC:LP39825-2,PheCode:480.11,Methicillin resistant Staphylococcus aureus DNA,pneumococcal pneumonia
LOINC:LP39825-2,PheCode:480.13,Methicillin resistant Staphylococcus aureus DNA,mrsa pneumonia
LOINC:LP39825-2,PheCode:481,Methicillin resistant Staphylococcus aureus DNA,influenza
LOINC:LP39825-2,PheCode:495.1,Methicillin resistant Staphylococcus aureus DNA,chronic obstructive asthma
LOINC:LP39825-2,PheCode:495.11,Methicillin resistant Staphylococcus aureus DNA,chronic obstructive asthma with exacerbation
LOINC:LP39825-2,PheCode:508,Methicillin resistant Staphylococcus aureus DNA,pulmonary collapse; interstitial and compensatory emphysema
LOINC:LP39825-2,PheCode:509.8,Methicillin resistant Staphylococcus aureus DNA,dependence on respirator [ventilator] or supplemental oxygen
LOINC:LP39825-2,PheCode:512.7,Methicillin resistant Staphylococcus aureus DNA,shortness of breath
LOINC:LP39825-2,PheCode:513.8,Methicillin resistant Staphylococcus aureus DNA,disorders of diaphragm
LOINC:LP39825-2,PheCode:537,Methicillin resistant Staphylococcus aureus DNA,other disorders of stomach and duodenum
LOINC:LP39825-2,PheCode:560.1,Methicillin resistant Staphylococcus aureus DNA,paralytic ileus
LOINC:LP39825-2,PheCode:568,Methicillin resistant Staphylococcus aureus DNA,other disorders of peritoneum
LOINC:LP39825-2,PheCode:568.1,Methicillin resistant Staphylococcus aureus DNA,peritoneal adhesions (postoperative) (postinfection)
LOINC:LP39825-2,PheCode:578.9,Methicillin resistant Staphylococcus aureus DNA,hemorrhage of gastrointestinal tract
LOINC:LP39825-2,PheCode:585.1,Methicillin resistant Staphylococcus aureus DNA,acute renal failure
LOINC:LP39825-2,PheCode:592.11,Methicillin resistant Staphylococcus aureus DNA,acute cystitis
LOINC:LP39825-2,PheCode:597.2,Methicillin resistant Staphylococcus aureus DNA,urinary complications nec
LOINC:LP39825-2,PheCode:599.2,Methicillin resistant Staphylococcus aureus DNA,retention of urine
LOINC:LP39825-2,PheCode:736.6,Methicillin resistant Staphylococcus aureus DNA,unequal leg length (acquired)
LOINC:LP39825-2,PheCode:738.4,Methicillin resistant Staphylococcus aureus DNA,acquired spondylolisthesis
LOINC:LP39825-2,PheCode:740,Methicillin resistant Staphylococcus aureus DNA,osteoarthrosis
LOINC:LP39825-2,PheCode:740.1,Methicillin resistant Staphylococcus aureus DNA,osteoarthritis; localized
LOINC:LP39825-2,PheCode:740.11,Methicillin resistant Staphylococcus aureus DNA,"osteoarthrosis, localized, primary"
LOINC:LP39825-2,PheCode:740.12,Methicillin resistant Staphylococcus aureus DNA,"osteoarthrosis, localized, secondary"
LOINC:LP39825-2,PheCode:783.1,Methicillin resistant Staphylococcus aureus DNA,postprocedural fever
LOINC:LP39825-2,PheCode:788,Methicillin resistant Staphylococcus aureus DNA,syncope and collapse
LOINC:LP39825-2,PheCode:789,Methicillin resistant Staphylococcus aureus DNA,nausea and vomiting
LOINC:LP39825-2,PheCode:797,Methicillin resistant Staphylococcus aureus DNA,shock
LOINC:LP39825-2,PheCode:809,Methicillin resistant Staphylococcus aureus DNA,fracture of unspecified bones
LOINC:LP39825-2,PheCode:817,Methicillin resistant Staphylococcus aureus DNA,concussion
LOINC:LP39825-2,PheCode:850,Methicillin resistant Staphylococcus aureus DNA,hemorrhage or hematoma complicating a procedure
LOINC:LP39825-2,PheCode:854,Methicillin resistant Staphylococcus aureus DNA,"complications of cardiac/vascular device, implant, and graft"
LOINC:LP39825-2,PheCode:858,Methicillin resistant Staphylococcus aureus DNA,complication of internal orthopedic device
LOINC:LP39825-2,PheCode:960,Methicillin resistant Staphylococcus aureus DNA,poisoning by antibiotics
LOINC:LP39825-2,PheCode:960.1,Methicillin resistant Staphylococcus aureus DNA,adverse effects of antibacterials (not penicillins)
LOINC:LP39825-2,PheCode:960.2,Methicillin resistant Staphylococcus aureus DNA,allergy/adverse effect of penicillin
LOINC:LP39825-2,PheCode:962.3,Methicillin resistant Staphylococcus aureus DNA,hormones and synthetic substitutes causing adverse effects in therapeutic use
LOINC:LP39825-2,PheCode:965,Methicillin resistant Staphylococcus aureus DNA,"poisoning by analgesics, antipyretics, and antirheumatics"
LOINC:LP39825-2,PheCode:965.1,Methicillin resistant Staphylococcus aureus DNA,opiates and related narcotics causing adverse effects in therapeutic use
LOINC:LP39825-2,PheCode:967,Methicillin resistant Staphylococcus aureus DNA,adverse effects of sedatives or other central nervous system depressants and anesthetics
LOINC:LP39825-2,PheCode:972.6,Methicillin resistant Staphylococcus aureus DNA,antihypertensive agents causing adverse effects
LOINC:LP39825-2,PheCode:994.1,Methicillin resistant Staphylococcus aureus DNA,systemic inflammatory response syndrome (sirs)
LOINC:LP39825-2,PheCode:994.2,Methicillin resistant Staphylococcus aureus DNA,sepsis
LOINC:LP39825-2,PheCode:994.21,Methicillin resistant Staphylococcus aureus DNA,septic shock
LOINC:LP39996-1,PheCode:244,Thyroglobulin Ab,hypothyroidism
LOINC:LP39996-1,PheCode:244.3,Thyroglobulin Ab,iodine hypothyroidism
LOINC:LP39996-1,PheCode:244.4,Thyroglobulin Ab,hypothyroidism nos
LOINC:LP39996-1,PheCode:245.1,Thyroglobulin Ab,"thyroiditis, acute and subacute"
LOINC:LP39996-1,PheCode:246.2,Thyroglobulin Ab,thyroid cyst
LOINC:LP39996-1,PheCode:246.7,Thyroglobulin Ab,abnormal results of function study of thyroid
LOINC:LP39996-1,PheCode:252,Thyroglobulin Ab,disorders of parathyroid gland
LOINC:LP39996-1,PheCode:252.2,Thyroglobulin Ab,hypoparathyroidism
LOINC:LP39996-1,PheCode:259.1,Thyroglobulin Ab,nonspecific abnormal results of other endocrine function study
LOINC:LP39996-1,PheCode:279.7,Thyroglobulin Ab,other immunological findings
LOINC:LP39996-1,PheCode:323.8,Thyroglobulin Ab,"encephalitis, non-infectious"
LOINC:LP39996-1,PheCode:346,Thyroglobulin Ab,abnormal findings on study of brain and/or nervous system
LOINC:LP39996-1,PheCode:701.6,Thyroglobulin Ab,acquired acanthosis nigricans
LOINC:LP39996-1,PheCode:947,Thyroglobulin Ab,urticaria
LOINC:LP40001-7,PheCode:240,Thyroperoxidase Ab,simple and unspecified goiter
LOINC:LP40001-7,PheCode:241,Thyroperoxidase Ab,nontoxic nodular goiter
LOINC:LP40001-7,PheCode:241.1,Thyroperoxidase Ab,nontoxic uninodular goiter
LOINC:LP40001-7,PheCode:241.2,Thyroperoxidase Ab,nontoxic multinodular goiter
LOINC:LP40001-7,PheCode:242,Thyroperoxidase Ab,thyrotoxicosis with or without goiter
LOINC:LP40001-7,PheCode:242.1,Thyroperoxidase Ab,graves' disease
LOINC:LP40001-7,PheCode:242.2,Thyroperoxidase Ab,toxic multinodular goiter
LOINC:LP40001-7,PheCode:242.3,Thyroperoxidase Ab,exophthalmos
LOINC:LP40001-7,PheCode:244,Thyroperoxidase Ab,hypothyroidism
LOINC:LP40001-7,PheCode:244.1,Thyroperoxidase Ab,secondary hypothyroidism
LOINC:LP40001-7,PheCode:244.4,Thyroperoxidase Ab,hypothyroidism nos
LOINC:LP40001-7,PheCode:245.1,Thyroperoxidase Ab,"thyroiditis, acute and subacute"
LOINC:LP40001-7,PheCode:246,Thyroperoxidase Ab,other disorders of thyroid
LOINC:LP40001-7,PheCode:246.2,Thyroperoxidase Ab,thyroid cyst
LOINC:LP40001-7,PheCode:246.7,Thyroperoxidase Ab,abnormal results of function study of thyroid
LOINC:LP40001-7,PheCode:256,Thyroperoxidase Ab,ovarian dysfunction
LOINC:LP40001-7,PheCode:256.4,Thyroperoxidase Ab,polycystic ovaries
LOINC:LP40001-7,PheCode:259.1,Thyroperoxidase Ab,nonspecific abnormal results of other endocrine function study
LOINC:LP40001-7,PheCode:279,Thyroperoxidase Ab,disorders involving the immune mechanism
LOINC:LP40001-7,PheCode:279.2,Thyroperoxidase Ab,autoimmune disease nec
LOINC:LP40001-7,PheCode:291.4,Thyroperoxidase Ab,specific nonpsychotic mental disorders due to brain damage
LOINC:LP40001-7,PheCode:292.6,Thyroperoxidase Ab,hallucinations
LOINC:LP40001-7,PheCode:295.2,Thyroperoxidase Ab,paranoid disorders
LOINC:LP40001-7,PheCode:297.1,Thyroperoxidase Ab,suicidal ideation
LOINC:LP40001-7,PheCode:333.2,Thyroperoxidase Ab,myoclonus
LOINC:LP40001-7,PheCode:368.9,Thyroperoxidase Ab,subjective visual disturbances
LOINC:LP40001-7,PheCode:368.91,Thyroperoxidase Ab,psychophysical visual disturbances
LOINC:LP40001-7,PheCode:476,Thyroperoxidase Ab,allergic rhinitis
LOINC:LP40001-7,PheCode:626,Thyroperoxidase Ab,disorders of menstruation and other abnormal bleeding from female genital tract
LOINC:LP40001-7,PheCode:626.1,Thyroperoxidase Ab,irregular menstrual cycle/bleeding
LOINC:LP40001-7,PheCode:626.11,Thyroperoxidase Ab,absent or infrequent menstruation
LOINC:LP40001-7,PheCode:626.13,Thyroperoxidase Ab,irregular menstrual cycle
LOINC:LP40001-7,PheCode:626.15,Thyroperoxidase Ab,"infertility, female, associated with anovulation"
